0:(-3.468899174471811e-08, 2.9743634661181995e-08, -1.7508391957303275e-06, -1.1490167472773781e-07, 6.805795722204912e-05, -3.0222809930541883e-12),(-5.431275, -22.944, -24.180799999999998, -0.23328, 0.59616, 0.176)
86:(1.2415883541107178, 1.6443322898262411, -0.28055748341877057, -2.5849165913236583, 1.5384266376507978, 0.91530287239488),(-1.0862550000000002, -87.713, -4.3688, 1.6662857142857141, -0.8294400000000001, -0.368)
87:(1.2415882349014282, 1.4394905567151957, -0.2805567980265136, -2.584916591646506, 1.5384285450285033, 0.9153023362106842),(-3.2587650000000004, -76.47999999999999, -7.3152, 1.3663542857142856, -0.80352, -0.48)
88:(1.2415882349014282, 1.4394905567169258, -0.28055733441532815, -2.584916591644205, 1.0618114471556557, 0.9153023362102786),(-3.2587650000000004, -78.631, -6.8072, 2.0328685714285712, 0.69984, -0.464)
89:(1.2415881156921387, 1.4394905567162706, -0.28055748339523584, -2.5849168300725265, 0.5416298507924037, 0.9153020380187966),(-1.4483400000000002, -77.914, -7.62, 1.7995885714285713, -1.08864, -0.464)
90:(1.2415883541107178, 1.4394904374871254, -0.2805572152198632, -2.584916591600783, 0.5418393612469561, -0.008984156093584706),(-1.0862550000000002, -77.914, -6.908799999999999, 1.7329371428571427, 1.7366400000000002, 0.176)
91:(1.2415883541107178, 1.439490556715888, -0.2805573938848978, -2.1841673852872865, 0.5418393614103353, -0.008857664357700128),(-0.7241700000000001, -78.631, -7.5184, -0.8331428571428571, 1.6588800000000001, 0.352)
92:(1.2415884733200073, 1.4394906759262085, -0.2805572748223085, -1.8106613159243987, 0.5418398380865596, -0.008857970093069314),(-0.36208500000000005, -77.914, -6.908799999999999, 1.39968, 1.5292800000000002, 0.176)
93:(1.2415884733200073, 1.4394904375076294, -0.28055730541686835, -1.2916105992686049, 0.5418407350204034, -0.008858034734186733),(-0.36208500000000005, -78.15299999999999, -7.112, -0.8997942857142857, 1.39968, 0.14400000000000002)
94:(1.2415883541107178, 1.4394904375076294, -0.2805571853479156, -0.7246524098364983, 0.5418405537519962, -0.00885761382284528),(-1.8104250000000002, -78.86999999999999, -6.7056, -0.29993142857142857, 1.3478400000000001, 0.24)
95:(1.2415883541107178, 1.4394904375073778, -0.28055748191227514, -0.724721789132846, -0.2726878592873522, -0.008857679454063393),(-0.7241700000000001, -78.631, -7.2136, 4.498971428571428, -0.33696000000000004, 0.176)
96:(1.2415883541107178, 1.4394904375076334, -0.2805573035790119, 0.003508111859883937, -0.2724613870335284, -0.008857846028059743),(-1.0862550000000002, -78.86999999999999, -7.7216, -2.4327771428571427, 0.54432, 0.16)
97:(1.2415883541107178, 1.1101248264319252, -0.28059378266397, 0.002759126713041364, -0.27247497439445845, -0.008849223146592223),(-1.8104250000000002, -70.744, -12.7, -5.432091428571429, -0.5184000000000001, 0.336)
98:(1.2415883541107178, 1.002374172042501, -0.28059065046512194, 0.0027697690045653265, -0.27247509781201323, -0.008848737856268853),(-2.5345950000000004, -75.76299999999999, -13.9192, -1.4663314285714286, -0.49248000000000003, 0.272)
99:(1.2415882349014282, 0.7233191728481162, -0.28059077267230026, 0.002770146172198803, -0.272474288950379, -0.008848738725117348),(-2.1725100000000004, -65.486, -17.1704, -1.39968, -0.5702400000000001, 0.256)
100:(1.2415884733200073, 0.42975559830666793, -0.28059062361721165, 0.002770257648010175, -0.2724759578716489, -0.008848973550158774),(0.36208500000000005, -46.366, -18.084799999999998, -1.1663999999999999, -0.6739200000000001, 0.256)
101:(1.2415883541107178, 0.11275639274068244, -0.28059089187147623, 0.0027703699703359027, -0.2724775342349831, -0.008849515458311965),(-1.0862550000000002, -25.811999999999998, -17.272, -1.39968, -0.648, 0.20800000000000002)
102:(1.2415884733200073, -0.1657417416571536, -0.2805910706505966, 0.0027698555472272512, -0.27247980237628866, -0.008849640375758529),(-1.4483400000000002, -6.931, -15.849599999999999, -1.3330285714285715, -0.648, 0.16)
103:(1.2415884733200073, -0.4872055053724227, -0.2805910707001142, 0.002770255780536988, -0.27248075604557837, -0.008849641363153214),(-0.7241700000000001, 17.925, -12.4968, -1.3330285714285715, -0.6220800000000001, 0.256)
104:(1.2415884733200073, -0.819828808307958, -0.28059116005674395, 0.002770376623761868, -0.2724791169183762, -0.00884982570770432),(-1.8104250000000002, 43.498, -6.2992, -1.3330285714285715, -0.25920000000000004, 0.24)
105:(1.2415885925292969, -1.1719828844070026, -0.2805919051169121, 0.0027699724313185715, -0.2724816799150106, -0.008849764240434406),(-1.8104250000000002, 66.681, -0.508, -1.39968, -0.23328000000000002, 0.20800000000000002)
106:(1.2415884733382945, -1.4432265758466296, -0.280591249459614, 0.0027701414496997577, -0.2724796831655633, -0.008849402001575994),(0.0, 80.782, 4.7752, -1.4996571428571428, 0.051840000000000004, 0.192)
107:(-0.13864532113793565, -1.4432275295257528, -0.28059077271578853, 0.002770087932177537, -0.2724788188846537, -0.00884976144493117),(16.655910000000002, 72.65599999999999, 5.2832, -1.39968, 0.12960000000000002, 0.192)
108:(-0.5584027171297551, -1.4432275295248838, -0.28059071298239624, 0.002769938958069394, -0.2724784910358142, -0.008849585662212148),(16.293825000000002, 72.895, 5.08, -1.4330057142857142, 0.10368000000000001, 0.224)
109:(-0.5584115386010925, -1.1714262962314528, -0.2805905044321321, 0.002769941039793137, -0.27247688169637585, -0.008849404820714155),(2.5345950000000004, 60.227999999999994, -0.1016, -1.3663542857142856, 0.15552000000000002, 0.224)
110:(-0.5584112405776115, -0.9855582714089636, -0.6579197645197151, 0.0027711824448182765, -0.272502988580716, -0.008849043433872973),(2.8966800000000004, 56.882, 2.2352, -1.2330514285714285, -0.8553600000000001, 0.304)
111:(-0.5584111814227164, -0.560307144669293, -0.6579183927882533, 0.002770578088823371, -0.2725008129150193, -0.008849033707550757),(3.2587650000000004, 31.548, -7.112, -1.2330514285714285, -0.7257600000000001, 0.272)
112:(-0.5584112405778432, -0.5603059530267934, -0.248832061887235, 0.002770604564578755, -0.27250224352252145, -0.008849396313477451),(2.1725100000000004, 25.811999999999998, -11.9888, -0.9997714285714285, -0.9590400000000001, 0.24)
113:(-0.558410942531369, -0.161839008335172, -0.24882827697165025, 0.002770663932565385, -0.2724987565875105, -0.008849395341310668),(2.5345950000000004, -6.931, -15.0368, -0.9997714285714285, -0.9331200000000001, 0.272)
114:(-0.5584110021577334, -0.15067784488590688, -0.8053373098131622, 0.002771124013776774, -0.2724924683509731, -0.008850301560703135),(2.5345950000000004, 7.17, -10.4648, -1.1663999999999999, -0.36288000000000004, 0.24)
115:(-0.5584108233416462, 0.15013919770678272, -0.8053394556000171, 0.0027706343668896806, -0.2724868953198119, -0.008849402847141287),(4.707105, -24.616999999999997, -16.357599999999998, -1.1663999999999999, -0.25920000000000004, 0.224)
116:(-0.5584108829485158, 0.1501392126163664, -0.2705936431661237, 0.0027703465976134786, -0.2724889219719093, -0.008849452405583548),(3.6208500000000003, -28.441, -19.6088, -0.9997714285714285, -0.6739200000000001, 0.24)
117:(-0.1440585255809694, 0.15013955537762494, -0.27059146775409254, 0.0027706325009740664, -0.27248969660586825, -0.008850062308756543),(-15.207570000000002, -27.246, -19.2024, -0.7998171428571428, -0.69984, 0.192)
118:(-0.14405100056107528, 0.15013955552619124, -0.27059149696213847, 0.002770457173615506, 0.47495174380216215, -0.008850062526827627),(-3.6208500000000003, -27.485, -18.694399999999998, -0.8664685714285714, -1.3478400000000001, 0.192)
119:(-0.1440509259505357, 0.15013946590964647, -0.2705915868553598, 0.00277072169195322, -0.47028577315735937, -0.008849393603350807),(-3.6208500000000003, -28.441, -18.9992, -0.8331428571428571, 0.54432, 0.256)
120:(-0.14405106007600893, 0.15013949572223953, -0.2705911994315379, 0.002770744725625956, -0.470165580545406, 1.251287698680986),(-2.8966800000000004, -27.724, -18.9992, -0.93312, 0.8294400000000001, -0.432)
121:(-0.14405113459875316, 0.1501394957252729, -0.2705915868550199, 0.002770520509610093, -0.4701660573413833, 2.5917091368885594),(-5.431275, -28.201999999999998, -18.9992, -0.9997714285714285, 0.6739200000000001, -0.224)
122:(-0.14405106007821275, 0.15013946592281976, -0.2705919444476185, 0.0027705193384661166, 1.6203086376395623, 2.5916547775326637),(-2.5345950000000004, -27.724, -17.9832, -0.8664685714285714, -2.04768, -0.192)
123:(-0.14405110484399855, 0.15013943617843561, -0.27059176582529926, 0.6319738627033699, 1.6201126576823173, 2.591654538915424),(-3.2587650000000004, -27.962999999999997, -18.796, -1.7329371428571427, -0.59616, -0.192)
124:(-0.14405094087160678, 0.15013949573198468, -0.27059224247753516, 1.1879963874810846, 1.6201124191433858, 2.591654777505),(-3.2587650000000004, -27.724, -19.1008, 0.23328, -0.648, -0.176)
125:(-0.14405098555133491, 0.15013946591888416, -0.27059188493876446, 1.6614099741405115, 1.6201126574557887, 2.5916545391378287),(-2.5345950000000004, -27.006999999999998, -18.389599999999998, 1.2663771428571429, -0.5702400000000001, -0.16)
126:(0.13782699405447835, 0.15013946578621676, -0.27059203414082333, 1.661469101635914, 1.620112418959181, 2.591654777270975),(-20.276760000000003, -26.29, -18.694399999999998, 5.965302857142857, -0.59616, -0.16)
127:(0.13782897591184676, 0.518417537212394, -0.2705931663549126, 1.6614629030298584, 1.6201121807053873, 2.591654539109107),(-9.41421, -55.208999999999996, -18.288, 3.4325485714285713, -0.46656000000000003, -0.192)
128:(0.13782942296162706, 0.8058100342828022, -0.27058705688689627, 1.661463379868008, 1.6200903654892063, 2.5916552542148774),(-7.241700000000001, -71.222, -16.256, 3.6991542857142856, -0.6739200000000001, -0.128)
129:(0.1378294229506685, 0.8058130741117142, 0.29112160205869814, 1.6614639759068188, 1.6200852394113712, 2.5916554927832967),(-7.965870000000001, -59.989, -9.347199999999999, 3.5991771428571426, -0.54432, -0.096)
130:(0.13782922922340687, 0.8058136702312529, 0.08731794358572563, 1.6614640951136312, 1.6200987100635715, 2.5916552540886193),(-7.603785000000001, -61.184, -16.052799999999998, 3.299245714285714, 0.025920000000000002, -0.096)
131:(0.137829408029138, 0.8058116436046292, 0.08726140108545533, 1.6614652871699154, 1.14188885897303, 2.591654062231354),(-6.879615000000001, -64.76899999999999, -20.9296, 3.299245714285714, 0.9331200000000001, -0.16)
132:(0.13782936335135096, 0.8058115839849835, 0.08726192266128242, 3.1312222480779965, 1.1420181989980354, 2.5916545390661616),(-8.690040000000002, -65.247, -20.116799999999998, -4.2656914285714285, 1.37376, -0.14400000000000002)
133:(0.13782934845227535, 0.8058116436185714, 0.08726162463983313, 1.418680310156571, 1.1420195102132646, 2.591654777360547),(-7.603785000000001, -64.05199999999999, -19.7104, 3.399222857142857, 1.1664, -0.176)
134:(0.13782942294955694, 0.8058116436005465, 0.0872619226557163, 0.6321362256944112, 1.1420183181652823, 2.5916547775540777),(-7.603785000000001, -64.53, -19.507199999999997, 2.09952, 1.01088, -0.128)
135:(0.13782924420418932, 0.8058115839735723, 0.08726203419373557, 0.6329170472152993, 1.1420173664884121, 1.9686561827134434),(-8.690040000000002, -64.53, -19.4056, 6.131931428571429, 0.9849600000000001, 0.016)
136:(0.13782952725858774, 0.6839344501485595, 0.08726360650774001, 0.6329047083587411, 1.1420189141272137, 1.9688148498601554),(-7.241700000000001, -59.75, -20.0152, 2.466102857142857, 0.9072000000000001, 0.272)
137:(-0.12244241680285696, 0.6839337944484395, 0.08726360646379729, 0.6329049467480206, 1.142013430682462, 1.9688142537155289),(17.742165000000004, -63.096, -20.5232, 2.232822857142857, 0.46656000000000003, 0.176)
138:(-0.12244226038463392, 0.5281963944435267, 0.08726375550069683, 0.6329043507574167, 1.1420130729680156, 1.9688133001359687),(9.41421, -50.907, -21.843999999999998, 2.8660114285714284, 0.6739200000000001, 0.128)
139:(-0.12244241687748492, 0.5281958580181962, 0.08726356924283171, 0.632904291215, 1.1420136689801481, 0.7354390024310908),(7.603785000000001, -54.013999999999996, -21.7424, 1.86624, 0.648, 0.256)
140:(-0.12244229770833276, 0.5281959176057803, 0.0872634945930029, 0.6329052446021204, 0.8125203245590638, 0.7355218529120062),(8.327955000000001, -53.775, -21.9456, 1.1997257142857143, -1.08864, 0.272)
141:(-0.12244237959831762, 0.5281959176063147, 0.08726323393304518, 0.6329053044302102, 0.20062580701281782, 0.7355220913857994),(7.965870000000001, -53.775, -22.2504, 1.0997485714285713, -0.38880000000000003, 0.224)
142:(-0.12244210392074757, 0.5281959772073044, 0.08726353195578973, 0.632905125602464, 0.2008299231470068, -3.6917836666724164),(7.241700000000001, -53.536, -22.148799999999998, 1.7329371428571427, 0.44064000000000003, 0.512)
143:(-0.12244235626252012, 0.528196036840186, 0.08726289737380219, 0.6329040526382361, 0.6721630705809475, -3.691842792382467),(7.603785000000001, -53.297, -22.0472, 2.0328685714285712, 0.12960000000000002, -0.16)
144:(-0.12244220078818331, 0.5281959176069148, 0.087263084961284, 0.6329037547388987, 0.4926523566464044, -2.3243706226513847),(7.603785000000001, -54.013999999999996, -22.148799999999998, 2.1994971428571426, -0.7776000000000001, -0.368)
145:(-0.12244235725967238, 0.5281960368167337, 0.08726312219646479, 0.632904529592899, 0.1475313156040561, -2.324496746057141),(7.965870000000001, -53.775, -22.758399999999998, 1.7329371428571427, -0.8294400000000001, -0.41600000000000004)
146:(-0.12244220079102353, 0.5281958580090886, 0.08726278689918202, 0.6329036952063032, 1.3411360978445264, -2.3244957925374496),(7.241700000000001, -53.775, -22.148799999999998, 1.5329828571428572, -0.12960000000000002, -0.32)
147:(-0.1224421411698404, 0.24579279126528544, 0.08726330848314755, 0.6329038739769661, 1.3409614562918124, -2.3244962690934936),(8.690040000000002, -35.611, -23.266399999999997, 2.0328685714285712, -0.75168, -0.28800000000000003)
148:(-0.12244225806031878, 0.24579200019737674, 0.08726255840773181, -0.30861145642038584, 0.2913484850580606, -3.8813881737611537),(7.241700000000001, -38.239999999999995, -24.180799999999998, 5.832, 0.5184000000000001, 0.624)
149:(-0.12244210392523183, 0.24579200148625374, 0.0872624889042428, 0.402657300230312, 1.0046513080530273, -3.8813285827367228),(7.603785000000001, -37.522999999999996, -24.0792, -2.9659885714285714, -0.6739200000000001, 0.624)
150:(-0.12244210389635037, 0.24579197167747968, 0.08726267509951603, -0.3214801549761655, 0.4224891959279031, -1.736174464571077),(7.965870000000001, -38.957, -23.875999999999998, 1.4330057142857142, -1.1664, -0.72)
151:(-0.1224422603668465, 0.24579188225988705, 0.08726256349983244, -0.3211795688484491, 0.8083460330877549, -1.736263275022359),(6.517530000000001, -38.001, -23.875999999999998, 4.698925714285714, -0.49248000000000003, -0.592)
152:(-0.12244226038425415, 0.41547900438754276, -0.12246196716492433, -0.3211820423636116, 0.808148205263395, -1.7362629175240696),(6.879615000000001, -48.516999999999996, -22.86, 2.4994285714285716, -0.8294400000000001, -0.448)
153:(-0.12244229763438617, 0.41547977924562596, 0.6958950757521234, -0.321182668257297, 0.8081505895226218, -1.7362619638139083),(6.517530000000001, -35.611, -9.2456, 2.3994514285714286, -0.15552000000000002, -0.4)
154:(-0.12244222312190764, 0.4154792726199215, 0.9382214546488081, -0.3211821914199617, 0.8081119656787396, -1.7362617254628476),(6.155445000000001, -32.982, -3.8608, 2.9326628571428572, -0.49248000000000003, -0.4)
155:(-0.12244228341651064, 0.46451562569431326, 0.9382231262757375, -0.32118210091833665, 0.8081136942379706, -1.736261606230825),(7.603785000000001, -29.397, -2.4383999999999997, 2.8993371428571426, -0.25920000000000004, -0.4)
156:(-0.12244235724261318, 0.46451556682605016, 0.9382229447333263, -0.3211823403804188, 0.2398018687957122, -1.736261606213467),(7.603785000000001, -30.113999999999997, -2.4383999999999997, 2.56608, -1.1404800000000002, -0.464)
157:(-0.12244241684532162, 0.2702196836477972, 0.9382221102712528, -0.3211821615694341, 0.24001322686647222, -1.7362618446404299),(6.155445000000001, -25.811999999999998, -6.1975999999999996, 2.7327085714285713, 0.28512000000000004, -0.528)
158:(-0.12244247662233157, 0.024086253930713855, 0.9382219296155306, -0.3211824009543156, 0.24001304808340537, -1.736262203619412),(5.793360000000001, -14.578999999999999, -10.4648, 2.8660114285714284, -0.051840000000000004, -0.4)
159:(-0.12244245410408099, -0.23878769578114967, 0.9382222295109182, -0.32118222118983164, 0.2400123327844822, -1.7362622022303809),(6.879615000000001, -1.1949999999999998, -13.9192, 2.7660342857142854, -0.25920000000000004, -0.432)
160:(-0.1224423572490274, -0.45813760162025147, 0.9382221102732698, -0.32118248936889826, 0.24001197517667092, -1.7362623214602637),(5.793360000000001, 11.711, -16.4592, 2.666057142857143, -0.38880000000000003, -0.512)
161:(-0.12244234234129467, -0.4581382870294104, 0.9382220508079955, -0.3211822808351193, 0.4607665836660287, -0.15921439250859754),(6.879615000000001, 9.799, -16.357599999999998, 2.7660342857142854, 0.5702400000000001, -0.368)
162:(-0.12244231999291691, -0.4581383168714619, 0.9382213354187342, 0.061856675896480987, 0.6634400486943763, 0.6266968250391973),(7.603785000000001, 10.754999999999999, -16.256, 0.93312, -0.025920000000000002, 0.16)
163:(-0.12244214119242859, -0.163961425425185, 0.569323062762976, 0.06167417767984376, 0.6632447838513298, 0.6265317200752887),(5.793360000000001, -7.648, -19.811999999999998, -3.999085714285714, -0.8812800000000001, -0.20800000000000002)
164:(-0.12244226035683155, 0.12123278531995245, 0.5693202615345551, 0.06167477742749804, 0.663243591703113, 0.6265322565764334),(6.517530000000001, -24.616999999999997, -19.1008, -2.466102857142857, -0.5184000000000001, -0.14400000000000002)
165:(-0.12244212627357248, 0.12123302370122763, 0.37556636334741, 0.06167481089721221, 0.6632470488871629, 0.6265327930129783),(6.879615000000001, -24.855999999999998, -21.6408, -2.3327999999999998, -0.36288000000000004, -0.14400000000000002)
166:(-0.12244212008765112, 0.3172113612275134, 0.3755704770865206, 0.06167454589228955, 0.6632367987478406, 0.6265326863420276),(7.965870000000001, -39.913, -20.116799999999998, -2.09952, -0.6739200000000001, -0.128)
167:(-0.12244206667232144, 0.31721177698774156, 0.18111419676929227, 0.061674289419410326, 0.6632412075766646, 0.6265326738429294),(7.241700000000001, -38.479, -21.9456, -2.4994285714285716, -0.25920000000000004, -0.16)
168:(-0.12244212626166755, 0.5967693924821456, 0.18111659585637782, 0.06167400257998966, 0.6631478071656131, 0.626531839407314),(6.879615000000001, -56.403999999999996, -20.0152, -2.1661714285714284, -0.8812800000000001, -0.176)
169:(-0.12244205921953821, 0.5967698693277075, -0.03299430012888923, 0.06167437511938623, 0.663116335884956, 0.6265321374028685),(6.879615000000001, -55.208999999999996, -20.5232, -2.3994514285714286, -0.9590400000000001, -0.16)
170:(-0.12244210392524175, 0.5967699289328819, -0.03299298510554919, 0.06167405843193811, 1.306313395492662, 0.6265324353908056),(6.517530000000001, -54.730999999999995, -21.1328, -2.7327085714285713, 1.5292800000000002, -0.16)
171:(-0.12244239456215389, 0.8385003803377664, -0.03298965817064897, 0.061673629845554606, 1.3060402868909162, 0.6265317203358997),(6.517530000000001, -67.87599999999999, -18.288, -2.1328457142857142, -1.37376, -0.16)
172:(-0.12244251369768662, 0.8385012149951641, -0.032989807431076885, 0.061673771594515134, 1.3060417174994676, 0.6265320181871644),(5.793360000000001, -63.574, -18.1864, -2.1994971428571426, -1.0368000000000002, -0.192)